48025	3.058556	0.785549	1
11919	4.797627	0.908079	2
58228	6.163656	0.102582	1
55367	3.258030	1.617392	1
52998	4.739065	1.560427	1
74351	10.114737	0.398721	1
35102	2.973189	0.462302	1
45906	10.706342	0.077906	3
43526	8.876279	1.370365	3
8959	0.886359	0.051258	2
37952	12.549070	0.327868	3
26858	12.036226	1.087524	3
52336	2.627653	1.012497	1
46964	1.725296	1.630518	1
26863	10.866221	0.528900	3
22955	2.669115	0.420917	1
41607	2.950242	0.099658	1
3406	2.265636	1.577120	2
4646	1.557088	1.557185	2
18946	10.998892	0.284626	3
10835	2.851463	0.968803	2
48420	10.238242	0.832152	3
7337	4.637966	1.026317	2
7114	1.300606	0.798364	2
3401	2.824121	1.137656	2
11422	0.000000	1.547295	2
70481	15.106321	0.641384	1
43664	4.410852	0.236600	1
63202	10.636727	1.651051	1
51810	4.040491	1.001451	1
46604	9.754175	1.525656	3
22335	9.355953	0.954672	3
6693	0.882808	1.487490	2
46151	4.273649	1.116799	1
18001	11.827296	0.544974	3
23486	3.685457	1.030534	2
33393	10.336877	0.118973	3
8908	2.288503	0.156254	2
20747	8.804789	0.963850	3
9174	0.000000	1.560722	2
29468	7.679047	1.331199	3
15466	1.436338	0.547994	2
79154	10.088910	0.092191	1
13885	1.219896	0.911323	2
44620	2.640288	0.618386	1
32400	11.350206	1.109155	3
10964	2.732911	0.743083	2
31273	8.936489	1.323563	3
37022	9.541204	1.103284	3
14505	0.943863	0.559100	2
37796	9.987987	0.207858	3
31499	3.671460	0.652300	1
55895	11.848881	0.441937	3
9219	5.259124	1.308054	2
6317	6.954848	1.035809	2
11688	5.686229	1.050082	2
71721	11.670806	1.025936	1
6104	2.287758	0.889342	2
59354	2.933919	1.519877	1
51149	3.190471	0.586097	1
6942	2.247596	0.116371	2
9904	1.173997	1.576548	2
7196	0.025463	1.544896	2
41683	8.896220	1.487178	3
38342	6.508258	0.063159	3
5050	0.000000	0.408240	2
64243	3.073479	1.410603	1
73118	9.281736	0.287853	1
26788	10.437442	0.373879	3
19705	6.183382	1.365886	3
44397	7.998773	1.503147	3
38920	8.986762	1.288218	3
69960	10.615926	0.553240	1
25125	6.295817	0.585117	1
46623	2.288926	1.690868	1
49952	5.747729	0.297192	3
45322	3.564582	0.503307	1
72716	10.472655	0.887186	1
73821	11.489923	0.381113	1
33482	10.737323	0.783203	3
41543	4.364417	0.759292	1
47655	7.463034	0.705478	3
4620	3.459443	0.730795	2
8454	0.000000	1.592269	2
35195	10.064754	0.843957	3
51612	0.000000	0.823262	1
18551	7.257381	0.849410	3
44850	9.542514	0.016292	3
13919	2.090006	0.148067	2
31657	12.527495	0.097697	3
31043	12.783284	0.779963	3
33984	14.816531	0.608031	3
43708	2.200396	0.784971	1
31326	5.766272	0.154542	3
2932	4.521084	1.329390	2
50889	3.728274	0.372596	1
47592	13.998843	1.176511	3
38734	2.586816	1.095887	1
43680	10.250279	1.485125	3
24551	0.240972	1.095833	1
14356	1.530639	1.280517	2
6991	5.209441	1.504266	2
12549	3.630201	1.191226	2
49792	7.880456	0.457943	3
3618	5.344184	0.372326	2
67643	7.079964	1.331841	1
9633	5.855417	1.573104	2
52363	9.418429	1.645783	3
25158	10.672220	1.041161	3
13649	3.052531	1.363574	2
82711	13.602900	1.056750	1
32359	8.758328	0.769498	3
39999	3.390464	0.175016	1
42594	12.751515	1.422896	3
81257	8.862457	0.722416	1
37489	7.514809	0.239607	3
8972	4.258286	1.636214	2
42609	9.501247	1.652021	3
52016	9.976226	0.942476	3
14215	2.867416	0.731026	2
16234	8.562961	1.648488	3
39529	10.611372	0.743714	3
16184	3.365122	0.085153	2
28559	6.537705	0.692956	3
63080	9.580168	1.292142	1
11986	3.599225	1.602291	2
2223	1.723113	0.796199	2
17086	1.525310	0.056605	2
46614	12.197479	1.487973	3
15673	11.954845	0.813974	2
36627	9.812810	1.432140	3
41681	12.421206	1.653070	3
15342	10.787930	0.050704	3
14501	0.000000	0.633278	2
78684	8.055309	0.373849	1
6942	0.000000	0.106436	2
18206	12.718483	0.731205	3
32088	10.723390	0.064962	3
9065	4.401673	0.408881	2
66543	9.030365	0.532043	1
9535	4.027359	0.673958	2
15979	9.487686	0.807028	2
33076	4.938342	1.687825	1
10936	5.785608	1.410423	2
8363	0.744176	1.402608	2
19030	2.675345	1.254063	2
68465	11.031609	0.854838	1
65565	13.545678	1.572028	1
7003	9.992068	1.622933	2
8272	3.449857	0.008392	2
55968	8.930044	0.888815	3
58831	13.260085	1.542682	3
19500	10.295326	0.336370	3
6712	3.472827	1.479233	2
25516	11.067880	0.713246	3
36734	12.165596	0.849017	3
13142	1.813764	0.427038	2
37955	10.421361	0.595594	3
25789	7.509569	0.886961	3
8741	1.980815	0.128053	2
43461	0.000000	0.003493	1
72558	11.808606	0.839886	1
62214	9.026264	0.551050	1
46573	11.389870	1.239048	3
43937	3.224740	0.586416	1
28772	6.665567	0.536536	3
30406	11.114391	1.691078	3
6762	1.953349	0.610408	2
14739	3.198937	0.734862	2
66439	9.191476	0.144430	1
41734	7.194743	0.145695	3
72107	13.096140	0.749321	1
32003	6.020658	1.696165	3
13128	4.858825	1.506684	2
47067	9.908505	0.419815	3
10907	3.019287	0.689220	2
67482	7.163521	1.405409	1
10552	1.745650	0.115409	2
10167	0.000000	1.441482	2
23086	3.100516	0.765283	1
24544	7.268498	0.152898	3
28543	7.041495	0.532926	3
37453	11.487094	0.856768	3
11854	5.992656	1.418193	2
19451	3.488616	1.036725	2
22606	8.177682	0.908137	3
32031	4.690506	0.754421	1
62957	10.264481	0.840378	1
39225	9.425235	0.412287	3
45963	9.810641	1.623085	3
50083	2.604262	1.308663	1
59725	4.016454	1.436742	1
53089	12.750339	1.382962	3
13177	2.971464	0.343725	2
47909	9.233947	1.242686	3
34076	7.291702	1.184541	3
18300	3.865277	0.442481	2
13545	5.985408	0.065278	2
69379	6.831957	0.703799	1
26545	9.898281	1.186329	3
19410	11.644176	1.660952	3
41095	1.946207	1.685228	1
35260	5.387290	0.868780	1
64811	14.010854	0.476044	1
33996	2.174198	1.381198	1
66216	9.163437	0.526559	1
19035	4.225268	1.259699	2
1215	2.225667	1.672400	2
72510	10.248992	0.308682	1
5563	0.000000	0.981175	2
68025	10.768528	1.305707	1
30789	9.666468	0.936021	3
41918	7.090612	1.298483	3
13380	2.316790	0.968115	2
13821	2.088263	0.785219	2
64950	6.438335	1.044053	1
67719	6.600254	1.181336	1
75301	9.881918	0.048448	1
42271	3.260012	0.063983	1
76792	10.032348	1.552590	1
40874	4.155051	0.123202	1
48944	8.567207	0.417315	3
10517	4.962041	0.645431	2
29715	8.686682	0.467063	3
33963	9.718839	0.310904	3
35365	10.397923	0.355161	3
17054	0.859528	0.965704	2
7788	3.225152	0.387603	2
14488	5.988334	0.105772	2
17951	7.970258	0.749622	3
73070	10.159658	0.589020	1
28478	12.272792	0.436807	3
25468	11.074878	0.421969	3
12153	2.501996	0.634363	2
32539	9.364116	1.088079	3
42991	1.650355	0.327547	1
38853	10.106141	0.076702	3
33122	9.056354	0.490047	3
35716	12.232939	0.331844	3
35450	3.801283	1.664005	1
35107	13.149406	1.368876	3
49904	2.149950	0.341157	1
61345	7.930689	0.009672	3
31688	7.512481	1.492075	3
71268	6.829132	0.525925	1
15386	12.144583	0.308755	3
15730	7.070860	0.030796	2
9653	3.870254	1.252732	2
18975	0.000000	0.477733	2
13543	3.468416	0.065301	2
21189	11.651186	1.401170	3
58576	6.989831	0.778970	1
22523	10.604389	1.038042	3
22398	11.181733	1.046947	3
8532	1.788735	1.190047	2
13479	8.754343	1.437219	2
28406	13.299783	0.756635	3
30334	8.019186	1.651400	3
16788	4.806182	1.382955	2
40769	2.442278	0.302947	1
35522	4.101032	0.497803	1
75222	10.463769	1.322962	1
81388	12.450825	0.545093	1
12255	0.000000	0.910147	2
11718	4.913323	0.926728	2
58027	4.433750	0.452277	1
11775	7.993661	1.401152	2
5068	0.270712	1.668741	2
11318	5.316301	0.830947	2
44434	9.191958	1.535447	3
5430	2.829504	0.826615	2
9181	0.000000	1.113447	2
5008	1.096936	1.050364	2
11975	1.515303	1.406563	2
12937	2.081715	0.506962	2
5967	0.116723	1.038618	2
40775	10.547862	0.075033	3
35492	7.087095	0.944496	3
14411	0.000000	0.153150	2
4810	0.462877	0.630388	2
41681	9.869734	1.067713	3
60573	10.933486	0.230831	1
75466	18.111354	1.349557	1
17056	6.380418	0.497366	3
78725	5.883985	0.270431	1
59962	4.753234	0.893271	1
40161	7.863843	1.231522	3
68635	13.926199	0.456952	1
17512	4.637174	0.813522	2
23841	1.972157	0.667165	1
46864	0.838813	0.429550	1
45940	7.761114	0.324203	3
5992	0.000000	0.834986	2
45738	2.399369	0.350626	1
53615	9.539578	1.499551	3
13030	3.140441	0.539170	2
26169	10.206636	1.353437	3
21633	9.967984	1.310443	3
62532	8.772429	0.828177	1
34875	11.522951	0.853535	3
72197	9.192953	1.592735	1
45602	9.137604	1.460192	3
75163	11.508115	0.054075	1
59887	6.348467	0.042217	1
44761	9.100570	1.034540	3
28672	0.274621	1.270774	1
79636	15.512635	0.261671	1
73507	10.233119	0.583019	1
10519	8.333149	0.326817	2
38656	8.073549	0.631964	3
5760	2.107394	1.634249	2
13842	0.429241	1.362427	2
10510	0.680000	1.668133	2
76602	11.906375	0.173709	1
48367	11.228075	1.551528	3
39406	12.370881	1.591898	3
9905	0.532059	0.330314	2
47225	3.343914	0.462410	1
61796	10.040905	0.542927	1
35215	13.135549	1.282272	3
6711	6.875632	1.394855	2
37525	10.512521	0.783068	3
65497	8.914375	1.137742	1
13690	3.378998	1.293997	2
32643	2.738738	0.122373	1
45200	12.569110	0.555460	3
56993	4.537260	0.034075	1
21327	13.978226	0.483322	3
30981	12.734873	0.823824	3
59367	5.957293	0.900751	1
35229	7.620074	1.579310	3
36738	11.311893	0.042094	3
8047	2.526180	0.181571	2
58531	3.742016	1.481381	1
10036	1.592006	0.885888	2
13230	3.664924	1.322678	2
35987	3.663813	0.777092	1
0	2.508484	0.568086	2
8992	5.920327	1.330146	2
27876	0.522303	0.659769	1
73214	14.871100	1.446858	1
40381	3.319577	0.984536	1
41760	7.238107	1.457206	3
3796	5.248190	1.683593	2
10474	1.594837	1.008122	2
58149	8.375181	1.197410	3
20288	8.570596	0.180845	3
12553	2.761970	1.212587	2
70574	12.071856	1.170328	1
38034	3.202531	0.899208	1
26562	10.976649	0.642107	3
69458	16.070941	0.975342	1
35808	6.789868	1.676414	3
40675	14.441776	1.213393	3
4531	7.751388	0.478127	2
36514	6.774134	0.778430	3
42034	4.429333	1.132429	1
46871	9.492289	0.390015	3
65236	13.616076	0.683466	1
39715	11.292490	0.251537	3
23357	0.277565	0.032503	1
79149	12.625423	0.506309	1
39531	12.530383	1.594093	3
6657	6.692398	1.354309	2
38878	7.659628	1.430580	3
28610	13.094176	1.295627	3
12305	4.006851	1.346970	2
67884	10.138133	1.595145	1
70398	7.782088	0.506476	1
11088	3.575888	1.262003	2
48207	9.019957	0.777519	3
52390	8.896207	1.152646	3
57620	3.806382	0.343279	1
7131	7.142907	1.423012	2
11070	0.866651	0.776551	2
50715	0.680571	0.139782	1
11246	2.094579	0.120824	2
9613	0.682016	0.469620	2
70368	10.558686	0.787095	1
74370	9.643567	0.884778	1
52626	0.000000	0.927230	1
37567	8.837133	0.308330	3
38421	5.658182	0.456065	1
18865	5.607590	1.407688	2
27293	2.797675	0.551350	1
16695	4.749011	0.015870	2
44371	11.324081	1.147458	3
7867	2.773314	1.375342	2
6018	3.646071	0.144930	2
8818	0.000000	0.319859	2
7527	3.602728	1.259894	2
38552	9.893029	0.919432	3
35031	11.674149	0.389425	3
28346	8.869525	0.513957	3
36358	5.471784	0.345183	3
27002	4.170672	0.248080	1
71391	15.528199	1.045185	1
80221	12.896812	1.633039	1
53021	10.950996	0.962719	3
76750	15.635408	0.926618	1
69256	11.412613	1.214156	1
43861	12.410312	0.223874	3
39452	7.884196	1.615471	3
57241	4.445777	1.559561	1
22667	11.830377	0.242628	3
22832	10.003945	1.591542	3
40199	9.960072	1.251923	3
9091	0.000000	1.161998	2
9338	9.277537	0.599181	2
63107	4.907504	1.673876	1
29810	8.447740	0.789804	3
39858	6.259441	1.555086	3
13810	8.551609	0.311459	2
26610	14.267226	1.245811	3
6144	2.800368	0.994190	2
11869	3.034271	0.263746	2
5594	4.004566	0.845806	2
59108	1.897740	1.316284	1
37630	4.823991	0.397755	1
26673	7.973924	1.039540	3
29409	9.574907	0.411987	3
74604	10.813794	0.986914	1
22308	3.345391	0.990561	1
16937	0.000000	0.029588	2
30404	0.699217	0.865240	1
6607	0.000000	0.711351	2
9092	0.641945	0.402429	2
43759	0.650461	0.074363	1
8394	0.694412	1.436084	2
13375	3.609899	0.031284	2
29222	1.436780	0.093597	1
31222	4.667140	0.033187	1
70915	12.567096	1.555844	1
10421	5.259200	1.385881	2
67591	5.836402	1.447168	1
12258	2.766015	0.098076	2
37830	11.637189	1.298507	3
47520	3.951537	0.717328	1
709	0.000000	1.512951	2
43231	12.216151	1.288971	3
12859	5.867318	0.750386	2
21524	13.006583	1.448934	3
8942	3.812089	0.758540	2
75005	19.593433	0.352040	1
70787	16.595927	1.466591	1
39491	12.209450	0.474748	3
12578	1.531041	1.039285	2
6757	1.007505	0.391014	2
6443	1.192783	0.317687	2
29223	3.154400	0.379861	1
4089	3.425796	0.765346	2
43248	8.520711	1.329258	3
15126	5.071350	1.384190	2
9912	4.967828	1.526447	2
73654	9.108383	0.803724	1
9444	5.896197	1.041645	2
8834	7.635144	0.665056	2
30029	12.716294	0.775006	3
19089	9.293986	0.498663	3
29625	9.556301	0.970591	3
26599	13.334354	0.596363	3
31465	9.693044	0.560452	3
49570	3.474979	1.235916	1
45804	5.365803	0.354444	1
3174	2.731910	1.175142	2
41842	11.387334	1.319978	3
42379	10.087898	1.063286	3
7561	3.445873	0.592826	2
41057	9.098557	1.183236	3
27475	10.328767	1.138327	3
29068	9.248934	1.583006	3
13988	3.952088	0.720297	2
38230	10.362139	0.567185	3
69223	16.046355	0.684206	1
70064	12.767007	1.663629	1
21269	9.379625	1.446665	3
7113	7.536797	1.100564	2
4793	2.632895	0.982030	2
15115	2.371340	0.968143	2
57860	9.387933	0.720661	3
37569	14.814851	0.115524	3
49657	3.270862	1.088944	1
33090	12.496301	1.275910	3
32246	11.816955	1.655723	3
66527	15.900473	0.079232	1
61777	2.096072	1.529111	1
21891	10.724985	0.691708	3
28061	13.113526	0.138230	3
19445	3.438325	1.639231	2
4758	8.276825	0.607377	2
14227	4.529512	0.750280	2
7990	4.159637	0.084802	2
78054	16.324501	0.678295	1
10438	1.686950	0.566641	2
19577	0.049412	0.887758	2
38795	3.556776	0.345023	1
8363	0.000000	1.432118	2
13660	0.000000	1.265168	2
36136	9.871824	1.653341	3
13228	3.299172	1.485719	2
30222	8.483552	1.620888	3
67579	10.816493	0.083573	1
6632	0.000000	0.469607	2
34958	10.024175	0.235052	3
10248	6.202057	0.644010	2
10689	3.002606	0.345381	2
31295	3.229290	1.453950	1
35675	8.883446	0.697042	3
29842	10.351446	0.930532	3
12868	0.000000	1.040420	2
31038	11.121038	0.236268	3
32208	1.737197	0.048401	1
9349	0.000000	1.291592	2
33527	8.045090	0.662228	3
15055	2.911723	0.201275	2
72406	9.720388	0.497118	1
44289	2.892077	0.003961	1
0	10.507586	0.039568	2
39811	11.755154	0.494572	3
9908	9.834888	1.036188	3
9348	9.301527	0.221901	3
27053	11.014040	0.382908	3
39167	3.685593	1.433136	1
50586	5.017250	0.394901	1
70827	6.111497	0.416127	1
35709	7.709531	0.321015	3
7334	2.377300	0.891633	2
23972	2.970937	0.877382	1
6909	2.484889	1.392727	2
64064	8.739539	1.123212	1
9606	1.225892	0.476099	2
48666	2.595797	0.484407	1
30974	10.559700	0.698340	3
51125	12.635151	1.598368	3
34251	10.266268	1.383154	3
6358	4.793134	0.485667	2
56740	1.058690	1.320356	1
25596	10.946452	0.888699	3
8346	2.006709	0.241204	2
66211	7.452781	0.958777	1
14929	6.975017	0.271906	3
52293	11.579876	1.557444	3
46320	5.802566	0.070699	3
8726	0.018195	1.026974	2
53299	1.177106	1.399105	1
56457	2.276207	1.665478	1
28219	7.992387	0.179929	3
29958	11.293996	0.285325	3
2375	0.000000	0.790694	2
50287	3.364830	0.263010	1
3439	7.602357	0.907214	2
50040	9.652929	1.697311	3
14159	1.040642	1.162296	2
49521	0.212809	1.126885	1
8244	0.932347	1.138322	2
51499	10.192280	0.756146	3
7524	3.193898	0.374519	2
4212	4.219921	1.675973	2
14423	1.813616	1.551004	2
7558	0.000000	1.418630	2
80682	13.525132	1.093194	1
37530	8.049104	0.025843	3
25243	1.984052	1.219862	1
21846	13.675653	0.132091	3
11319	6.241838	1.455063	2
13122	3.716885	0.496905	2
9150	9.992056	0.142879	2
13547	3.741238	0.895574	2
44601	4.646581	0.954458	1
66008	5.932276	1.577563	1
71449	14.591860	1.307544	1
25057	3.300186	0.255628	1
12123	0.000000	1.440891	2
36411	5.166205	1.102549	1
37032	8.706088	1.262311	3
27333	13.597821	0.763150	3
52762	9.807999	0.140259	3
17564	11.648259	1.597699	3
18688	10.821762	0.137302	3
34976	8.630048	0.786322	3
9373	10.382174	0.604427	2
62669	6.174407	0.503814	1
68822	13.078844	0.794795	1
37329	11.427795	1.332384	3
31628	11.817216	0.164631	3
12445	2.840295	1.655708	2
28559	10.403618	1.080127	3
37789	5.353377	1.341757	1
41355	9.819275	0.234480	3
61714	3.098117	0.963712	1
29422	3.184684	1.263853	1
40586	11.255651	1.677338	3
62724	7.653792	0.341893	1
27030	12.063680	0.962695	3
39241	11.488321	0.372428	3
7800	4.133112	1.069369	2
10280	4.312215	0.549035	2
13213	5.519474	0.195182	2
34678	6.431222	1.249486	3
25956	6.270108	0.922889	1
25637	10.940300	1.052064	3
44561	2.884156	0.712953	1
31070	9.011858	1.573323	3
34314	9.170785	0.683343	3
42777	11.059097	1.392681	3
5834	3.981607	1.010282	2
62648	7.999272	1.274429	1
55816	4.355174	1.473302	1
5552	3.431726	0.487833	2
17137	0.000000	1.065495	2
55609	2.900893	0.819666	1
9887	5.232010	0.181214	2
39223	11.008285	1.492570	3
29686	8.593767	0.256784	3
36564	8.108628	1.488599	3
9907	8.682853	0.001591	2
50879	3.002290	0.480441	1
7050	6.350098	0.061370	2
30306	9.702462	0.157962	3
32183	1.038530	0.924219	1
65593	13.031779	1.119040	1
32439	2.044850	0.666216	1
27347	8.743925	0.528780	3
21126	10.896459	0.160671	3
8793	4.512756	0.719287	2
34018	11.685222	0.868899	3
49888	8.971053	0.285745	3
46130	10.766421	0.117466	3
24534	9.376894	1.544585	3
12817	7.193068	1.583410	2
43127	0.000000	0.365842	1
7457	4.581360	0.185863	2
33199	2.264115	0.051377	1
39176	13.534897	1.684579	3
32104	11.537728	0.264755	3
38949	3.155726	0.271163	1
16791	3.847056	1.592643	2
44198	7.246297	1.676876	3
10317	1.776093	0.469780	2
52590	10.749376	1.263374	3
29694	10.735264	1.444115	3
57049	2.730118	0.424420	1
73521	9.288527	1.198296	1
63792	9.440897	1.505777	1
16448	4.906828	0.840593	2
6180	3.131807	1.472987	2
56206	1.023928	0.620433	1
73312	10.170786	1.176323	1
12934	1.652773	0.617058	2
9115	3.380101	0.089883	2
69096	11.625504	0.128425	1
17899	7.747609	1.520345	2
20377	11.308845	0.055192	3
67936	8.983604	0.246255	1
32863	9.200701	0.506663	3
33613	10.874821	0.596213	3
34876	11.600224	1.130193	3
70501	8.933579	1.155726	1
15813	1.941095	0.752664	2
14429	2.534806	1.679171	2
37263	6.009502	1.399679	1
33060	8.798682	0.916762	3
48876	10.713004	0.836342	3
6774	0.793031	1.463665	2
23098	3.640272	0.455231	1
78074	14.999525	0.554252	1
64637	9.170626	0.461871	1
32572	8.469336	0.821622	3
76034	11.412257	0.560127	1
30121	13.205262	1.469591	3
62146	6.583274	0.859954	1
4527	4.081797	1.598699	2
72618	10.891176	0.938715	1
14911	0.000000	1.199146	2
7352	3.690860	0.368695	2
37722	9.960763	0.983206	3
15452	0.000000	1.690211	2
51752	0.000000	1.506540	1
6446	6.258473	0.738680	2
34284	2.274908	0.034800	1
40020	7.478420	0.421140	3
32179	10.038394	0.574721	3
70154	5.779660	0.173461	1
31815	4.316914	0.833460	1
48207	5.201781	0.942846	1
42793	2.376015	0.478787	1
82207	13.942867	0.850842	1
9215	4.792681	1.080571	2
9258	6.539777	0.705478	2
71394	9.846205	1.510137	1
14075	3.133754	1.334028	2
7894	8.673147	0.801534	2
14805	4.803699	0.451540	2
71912	11.968711	0.181934	1
11628	2.730381	0.273661	2
7718	5.348415	0.387631	2
77482	13.248728	0.552191	1
13574	3.786031	0.233380	2
43765	10.697735	1.230178	3
45290	4.004814	1.130415	3
11646	4.852729	1.329355	2
47998	10.244498	0.322558	3
4443	1.326172	1.045032	2
76848	10.857827	0.213119	1
43591	2.671166	0.229657	1
38547	13.213732	0.675297	3
69088	7.505167	0.058453	1
39852	10.929598	1.119659	3
8754	0.193158	1.089322	2
54721	5.009391	1.251589	1
34293	4.612124	0.036887	1
13916	0.370532	1.601261	2
42811	5.718380	0.221302	1
3422	0.000000	0.786250	2
47062	11.373787	0.683474	3
82832	13.895488	1.533231	1
38257	9.387958	0.364864	3
36915	1.273124	0.659772	1
14441	3.556075	1.572125	2
29705	12.765829	0.840668	3
41757	9.375271	0.418335	3
8792	1.698176	0.791357	2
12915	1.440396	1.681797	2
25132	6.297532	1.167166	3
9787	2.353209	1.113693	2
73484	12.354682	0.162300	1
70302	9.125144	1.340114	1
69216	11.755582	1.491942	1
69760	8.078900	1.233230	1
14676	5.388579	0.609511	2
67562	9.038016	1.172878	1
25314	12.452806	0.183566	3
73322	11.239075	1.100702	1
5494	5.017309	1.032691	2
83338	14.357971	0.293955	1
67154	9.423570	0.577499	1
63115	3.846979	0.441122	1
2896	1.684900	1.562404	2
